item_id,field,locale,global_text,current_text,translated_text,status
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,answer,hi,13,१३,13,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,answer,ja,13,十三,13,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,answer,ko,13,십삼,13,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,answer,ar,14,١٤,14,mismatch
04e85640-5cb4-4501-b7d9-e01b749134a2,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,answer,hi,14,१४,14,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,answer,ja,14,十四,14,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,answer,ko,14,십사,14,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,answer,ar,16,١٦,16,mismatch
595118a9-8ea7-4dce-8b66-8f342bcc92a8,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,answer,hi,16,१६,16,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,answer,ja,16,十六,16,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,answer,ko,16,십육,16,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
f2fa05a3-93d8-43b2-a70c-89aab1aaa047,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,answer,ar,17,١٧,17,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,answer,hi,17,१७,17,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,answer,ja,17,十七,17,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,answer,ko,17,십칠,17,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,ro,Subtract the objects:,Scade obiectele:,Scăderea obiectelor:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,answer,ar,11,١١,11,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
1936909f-fba8-406b-9e4c-3370c6649bf8,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,answer,hi,11,११,11,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,answer,ja,11,十一,11,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,answer,ko,11,십일,11,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
ac3866a8-fee5-47a0-b585-7acedb57987b,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,answer,ar,19,١٩,19,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,answer,hi,19,१९,19,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,answer,ko,19,십구,19,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,answer,ja,19,十九,19,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
41b71994-b6a2-4366-bb96-049e4ce90c6c,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,answer,ar,12,١٢,12,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,answer,hi,12,१२,12,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,answer,ja,12,十二,12,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,answer,ko,12,십이,12,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,answer,ar,15,١٥,15,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
10eb1b70-1972-424b-9b40-cf0212f66f73,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,answer,hi,15,१٥,15,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,answer,ja,15,十五,15,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,answer,ko,15,십오,15,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
f7bfc76c-a5a6-4bb3-96fe-f1331b38fedb,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,answer,ar,20,٢٠,20,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,answer,hi,20,२०,20,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,answer,ja,20,二十,20,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,answer,ko,20,이십,20,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
95fe3efd-571f-4212-8793-f8327c2d9837,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,ar,Subtract the objects:,اطرح الأشياء:,اطرح الكائنات:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,answer,ar,18,١٨,18,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,et,Subtract the objects:,Lahuta objektid:,Lahutage objektid:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,answer,hi,18,१८,18,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,hi,Subtract the objects:,वस्तुओं को घटाएं:,वस्तुओं को घटाएँ:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,fr,Subtract the objects:,Soustrais les objets :,Soustrayez les objets :,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,hr,Subtract the objects:,Oduzmi objekte:,Oduzmite objekte:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,hu,Subtract the objects:,Vond ki a tárgyakat:,Vonjuk ki az objektumokat:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,answer,ja,18,十八,18,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,it,Subtract the objects:,Sottrai gli oggetti:,Sottrarre gli oggetti:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,ja,Subtract the objects:,オブジェクトを引いてください：,オブジェクトを減算します。,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,answer,ko,18,십팔,18,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,ko,Subtract the objects:,물체를 빼보세요:,개체 빼기:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,ro,Subtract the objects:,Scade obiectele:,Scădeți obiectele:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,sk,Subtract the objects:,Odčítajte objekty:,Odčítajte predmety:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,tr,Subtract the objects:,Nesneleri çıkar:,Nesneleri çıkarın:,mismatch
d16ebba7-b23f-4f69-89c5-42cccff0874b,prompt,uk,Subtract the objects:,Відніми об'єкти:,Відніміть предмети:,mismatch
